Name;Sector;Lat;Long;CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
VILA NOVA;Diesel TPP;-26.200504;-48.888988;1.13810796;3.139931947;2.139019954
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;1.13810796;3.139931947;2.139019954
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;1.13810796;3.139931947;2.139019954
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;1.13810796;3.139931947;2.139019954
NUTRISUL;Diesel TPP;-29.739003;-51.159957;1.13810796;3.139931947;2.139019954
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;1.13810796;3.139931947;2.139019954
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;1.13810796;3.139931947;2.139019954
TAIANO;Diesel TPP;3.205385;-63.390634;1.120185;3.0904842;2.1053346
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;1.120185;3.0904842;2.1053346
LAMINOR;Diesel TPP;-5.927560;-35.236850;1.120185;3.0904842;2.1053346
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;1.120185;3.0904842;2.1053346
ALTEROSA;Diesel TPP;-3.103559;-67.949976;1.120185;3.0904842;2.1053346
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;1.120185;3.0904842;2.1053346
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;1.120185;3.0904842;2.1053346
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;1.11122352;3.065760326;2.088491923
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;1.0753776;2.966864832;2.021121216
SINTEX;Diesel TPP;-22.194186;-48.776318;1.0753776;2.966864832;2.021121216
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;1.0753776;2.966864832;2.021121216
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;1.0753776;2.966864832;2.021121216
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;1.0753776;2.966864832;2.021121216
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;1.0753776;2.966864832;2.021121216
ROMANI;Diesel TPP;-25.521158;-48.531071;1.0753776;2.966864832;2.021121216
NAZARÉ;Diesel TPP;-8.789798;-63.850959;1.0753776;2.966864832;2.021121216
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;1.0753776;2.966864832;2.021121216
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;1.0753776;2.966864832;2.021121216
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;1.0753776;2.966864832;2.021121216
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;1.0753776;2.966864832;2.021121216
IBRAP;Diesel TPP;-28.518201;-49.321726;1.0753776;2.966864832;2.021121216
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;1.0753776;2.966864832;2.021121216
HALOTEK;Diesel TPP;-22.777749;-50.208750;1.05745464;2.917417085;1.987435862
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;1.03953168;2.867969338;1.953750509
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;1.0305702;2.843245464;1.936907832
TAMARANA;Diesel TPP;-23.721556;-51.097939;1.02160872;2.81852159;1.920065155
AXINIM;Diesel TPP;-4.391156;-59.584269;1.01936835;2.812340622;1.915854486
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;1.0081665;2.78143578;1.89480114
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;1.0081665;2.78143578;1.89480114
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;1.00368576;2.769073843;1.886379802
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;0.99696465;2.750530938;1.873747794
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;0.99472428;2.74434997;1.869537125
GEMAR;Diesel TPP;-10.920701;-37.058749;0.9857628;2.719626096;1.852694448
IBC;Diesel TPP;-12.711681;-38.298029;0.9857628;2.719626096;1.852694448
CONQUISTA;Diesel TPP;-22.784871;-50.209437;0.9857628;2.719626096;1.852694448
L´ACQUA;Diesel TPP;-25.122602;-50.136148;0.9857628;2.719626096;1.852694448
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;0.9857628;2.719626096;1.852694448
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;0.9857628;2.719626096;1.852694448
JACARÉ;Diesel TPP;-3.299570;-60.607330;0.97232058;2.682540286;1.827430433
PEDRAS;Diesel TPP;-2.664218;-56.620102;0.96783984;2.670178349;1.819009094
CAVIANA;Diesel TPP;-3.278317;-60.632266;0.9633591;2.657816412;1.810587756
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;0.95215725;2.62691157;1.78953441
MOURA;Diesel TPP;-0.976872;-62.920483;0.9409554;2.596006728;1.768481064
CUCUÍ;Diesel TPP;-0.108959;-67.097702;0.9409554;2.596006728;1.768481064
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;0.9409554;2.596006728;1.768481064
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;0.93199392;2.571282854;1.751638387
SURPRESA;Diesel TPP;-10.789722;-65.320959;0.9185517;2.534197044;1.726374372
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;0.9185517;2.534197044;1.726374372
GES 450-1;Diesel TPP;-23.741585;-46.581203;0.9185517;2.534197044;1.726374372
SUL GÁS;Diesel TPP;-22.511241;-44.105738;0.9185517;2.534197044;1.726374372
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;0.91407096;2.521835107;1.717953034
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;0.91407096;2.521835107;1.717953034
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;0.91407096;2.521835107;1.717953034
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;0.91407096;2.521835107;1.717953034
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;0.91407096;2.521835107;1.717953034
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;0.91407096;2.521835107;1.717953034
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;0.91407096;2.521835107;1.717953034
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;0.91407096;2.521835107;1.717953034
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;0.91407096;2.521835107;1.717953034
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;0.896148;2.47238736;1.68426768
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;0.896148;2.47238736;1.68426768
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;0.896148;2.47238736;1.68426768
ABC;Diesel TPP;-20.146182;-44.859258;0.896148;2.47238736;1.68426768
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;0.896148;2.47238736;1.68426768
DTCEA-MN II;Diesel TPP;-3.125744;-60.004925;0.896148;2.47238736;1.68426768
GB SEDE;Diesel TPP;-10.840891;-37.126436;0.896148;2.47238736;1.68426768
CLÍNICA VERA CRUZ;Diesel TPP;-18.596352;-46.503234;0.896148;2.47238736;1.68426768
HOSPITAL SÃO LUCAS;Diesel TPP;-18.600582;-46.491904;0.896148;2.47238736;1.68426768
SMTE - PIRAPORA;Diesel TPP;-17.350137;-44.946211;0.896148;2.47238736;1.68426768
DTCEA-PV II;Diesel TPP;-8.702420;-63.876880;0.896148;2.47238736;1.68426768
JUNDIÁ;Diesel TPP;0.944173;-60.448758;0.896148;2.47238736;1.68426768
EDIFÍCIO RESIDENCIAL GRAND SPLENDOR;Diesel TPP;-23.251662;-45.898718;0.896148;2.47238736;1.68426768
CONDOMÍNIO GRAND SPLENDOR;Diesel TPP;-23.098903;-45.880866;0.896148;2.47238736;1.68426768
MICROSERVICE;Diesel TPP;-23.496940;-46.835655;0.896148;2.47238736;1.68426768
DTCEA-TT;Diesel TPP;-4.243439;-69.909470;0.896148;2.47238736;1.68426768
PAULINO;Diesel TPP;-23.627509;-46.797654;0.896148;2.47238736;1.68426768
EXTRA TAUBATÉ;Diesel TPP;-23.044088;-45.607343;0.896148;2.47238736;1.68426768
HOSPITAL SANTA GENOVEVA;Diesel TPP;-18.864578;-48.202545;0.896148;2.47238736;1.68426768
EXTRA VÁRZEA GRANDE;Diesel TPP;-15.583513;-56.154865;0.896148;2.47238736;1.68426768
FERTIGRAN FERTILIZANTES;Diesel TPP;-18.855481;-48.205978;0.864133113;2.384061322;1.624097217
RIO VERMELHO;Diesel TPP;-16.336147;-48.981901;0.82669653;2.28077734;1.553736935
BEBIDAS POTY;Diesel TPP;-21.048017;-49.369546;0.82669653;2.28077734;1.553736935
CONSÓRCIO TRANSCOOPER-FÊNIX;Diesel TPP;-23.572366;-46.624136;0.82669653;2.28077734;1.553736935
COMPLEM I;Diesel TPP;-17.731787;-49.112305;0.826248456;2.279541146;1.552894801
LEROY MERLIN;Diesel TPP;-15.739050;-47.787705;0.82445616;2.274596371;1.549526266
DISTRIBOI;Diesel TPP;-27.029294;-48.640762;0.82445616;2.274596371;1.549526266
COOPERATIVA DE CONSUMO DOS EMPREGADOS DA USIMINAS;Diesel TPP;-19.467354;-42.565530;0.82445616;2.274596371;1.549526266
SUPERMERCADO PONTA VERDE;Diesel TPP;-9.626924;-35.713212;0.82445616;2.274596371;1.549526266
SUPERMAXI MORUMBI;Diesel TPP;-18.861329;-48.308288;0.82445616;2.274596371;1.549526266
MERIDIONAL MEAT;Diesel TPP;-23.423570;-51.429752;0.81773505;2.256053466;1.536894258
AVÍCOLA BARREIRAS;Diesel TPP;-12.151692;-44.986507;0.81773505;2.256053466;1.536894258
BEST BOX;Diesel TPP;-29.668566;-51.039260;0.81773505;2.256053466;1.536894258
FRICAL ALIMENTOS;Diesel TPP;-19.798961;-42.151936;0.81773505;2.256053466;1.536894258
AMALFI;Diesel TPP;-7.616083;-72.652686;0.81773505;2.256053466;1.536894258
ALESAT COMBUSTÍVEIS;Diesel TPP;-5.210446;-36.318730;0.81773505;2.256053466;1.536894258
WIGGA REVESTIMENTOS E ESQUADRIAS EM PVC;Diesel TPP;-29.706384;-51.159137;0.81773505;2.256053466;1.536894258
LOGA;Diesel TPP;-23.528401;-46.619587;0.81773505;2.256053466;1.536894258
INDÚSTRIA DE MÓVEIS FINGER;Diesel TPP;-27.946241;-52.917420;0.81773505;2.256053466;1.536894258
ITAMATAMIRIM;Diesel TPP;-8.122420;-35.318389;0.81773505;2.256053466;1.536894258
ASSOCIAÇÃO PIAUIENSE DE COMBATE AO CÂNCER;Diesel TPP;-5.113269;-42.789805;0.817286976;2.254817272;1.536052124
PIRES;Diesel TPP;-26.982628;-48.646548;0.81549468;2.249872498;1.532683589
DIEDRO CONSTRUÇÕES E SERVIÇOS;Diesel TPP;-19.902054;-43.974388;0.81549468;2.249872498;1.532683589
MANNES;Diesel TPP;-26.470903;-48.981034;0.81549468;2.249872498;1.532683589
MINERAÇÃO CARMO;Diesel TPP;-28.664713;-49.210324;0.81549468;2.249872498;1.532683589
INFEBRAS;Diesel TPP;-28.646561;-49.213070;0.81549468;2.249872498;1.532683589
KARNE KEIJO - LOGISTÍCA INTEGRADA;Diesel TPP;-7.950234;-34.967507;0.81549468;2.249872498;1.532683589
QUINTA DO MARQUÊS;Diesel TPP;-23.523442;-47.130971;0.81549468;2.249872498;1.532683589
VILA SACAMBU;Diesel TPP;-3.281992;-60.633859;0.81101394;2.237510561;1.52426225
FABRIL;Diesel TPP;-20.112272;-43.054563;0.8065332;2.225148624;1.515840912
RIACHUELO;Diesel TPP;-10.952050;-37.066988;0.8065332;2.225148624;1.515840912
VACSOFORT ARTEFATOS PLÁSTICOS;Diesel TPP;-23.393423;-46.312959;0.8065332;2.225148624;1.515840912
CEA II;Diesel TPP;-23.490439;-46.833598;0.8065332;2.225148624;1.515840912
CAMPOS NOVOS;Diesel TPP;2.168002;-61.053774;0.8065332;2.225148624;1.515840912
METALÚRGICA MOCOCA;Diesel TPP;-21.456105;-47.012454;0.8065332;2.225148624;1.515840912
CANTINA TIA ELIANA;Diesel TPP;-19.447804;-43.106159;0.8065332;2.225148624;1.515840912
SMC;Diesel TPP;-23.721471;-46.532451;0.8065332;2.225148624;1.515840912
NEOBAND;Diesel TPP;-23.730271;-46.522152;0.8065332;2.225148624;1.515840912
BELCO;Diesel TPP;-22.736962;-48.569784;0.8065332;2.225148624;1.515840912
VAMTEC;Diesel TPP;-19.583262;-42.639208;0.8065332;2.225148624;1.515840912
SUPERMERCADO BAHAMAS;Diesel TPP;-18.846383;-48.216278;0.8065332;2.225148624;1.515840912
GERADOR CUMMINS;Diesel TPP;-19.634808;-48.354896;0.8065332;2.225148624;1.515840912
ESTAÇÃO DE SERVIÇOS DAS ACÁCIAS;Diesel TPP;-23.701111;-46.553441;0.78861024;2.175700877;1.482155558
MARIA NATÁLIA DE SOUZA ALVES;Diesel TPP;-23.668856;-46.547664;0.78861024;2.175700877;1.482155558
HUZITEKA;Diesel TPP;-23.283027;-47.290731;0.78861024;2.175700877;1.482155558
CONDOMÍNIO JK FINANCIAL CENTER;Diesel TPP;-23.536585;-46.589375;0.7841295;2.16333894;1.47373422
CENTRO ADMFARRAPOS;Diesel TPP;-30.057151;-51.210447;0.777856464;2.146032228;1.461944346
UTE 1 - CORSAN - EBAB 1 - CACHOEIRA DO SUL;Diesel TPP;-30.027960;-52.899487;0.77740839;2.144796035;1.461102212
UTE 3 - CORSAN - EBAT 3 - CACHOEIRA DO SUL;Diesel TPP;-30.014583;-52.908241;0.77740839;2.144796035;1.461102212
COMERCIAL ZENA MÓVEIS;Diesel TPP;-23.362972;-46.867088;0.77740839;2.144796035;1.461102212
UNIMED CRICIÚMA;Diesel TPP;-28.700886;-49.387739;0.77740839;2.144796035;1.461102212
DAMYLLER;Diesel TPP;-28.654554;-49.418580;0.77740839;2.144796035;1.461102212
MILHO DE OURO;Diesel TPP;-23.654732;-46.864804;0.77740839;2.144796035;1.461102212
TEXFIO;Diesel TPP;-26.444284;-49.120667;0.77740839;2.144796035;1.461102212
LATICÍNIOS REZENDE;Diesel TPP;-18.122385;-40.363385;0.77740839;2.144796035;1.461102212
MAIO EMPREENDIMENTOS E CONSTRUÇÕES;Diesel TPP;-20.014724;-43.906125;0.77740839;2.144796035;1.461102212
VAZ E OLIVEIRA;Diesel TPP;-7.628970;-48.420026;0.77740839;2.144796035;1.461102212
HOSPITAL E MATERNIDADE MED CENTER;Diesel TPP;-18.958338;-46.962247;0.77740839;2.144796035;1.461102212
ORGANIZAÇÃO SANTAMARIENSE;Diesel TPP;-29.656439;-53.809250;0.77740839;2.144796035;1.461102212
INDÚSTRIA E COMÉRCIO DE CALÇADOS SSANTOS;Diesel TPP;-27.271773;-48.841351;0.77740839;2.144796035;1.461102212
AUTO SERVIÇO FAÉ;Diesel TPP;-20.331025;-40.285758;0.77740839;2.144796035;1.461102212
SURUMÚ;Diesel TPP;4.206847;-60.860593;0.74380284;2.052081509;1.397942174
COMERCIAL DE ALIMENTOS MALUF;Diesel TPP;-19.909133;-49.366321;0.72812025;2.00881473;1.36846749
TERMAS DE ARAXÁ;Diesel TPP;-19.577952;-46.935401;0.72587988;2.002633762;1.364256821
FAST PRINT;Diesel TPP;-23.492329;-46.883724;0.72587988;2.002633762;1.364256821
ARARA;Diesel TPP;-3.099106;-61.809890;0.72587988;2.002633762;1.364256821
DAGOBERTO BARCELLOS;Diesel TPP;-30.516824;-53.481078;0.72587988;2.002633762;1.364256821
COOPERTINGA;Diesel TPP;-14.947819;-46.229857;0.72587988;2.002633762;1.364256821
ITAPETINGA;Diesel TPP;-15.236454;-40.232967;0.72587988;2.002633762;1.364256821
ITAPETINGA - FILIAL 04;Diesel TPP;-15.351614;-40.018950;0.72587988;2.002633762;1.364256821
ULFER;Diesel TPP;-23.443898;-46.369166;0.72587988;2.002633762;1.364256821
SADIA;Diesel TPP;-23.151034;-46.836491;0.72587988;2.002633762;1.364256821
BOVIMEX;Diesel TPP;-22.215456;-49.967260;0.72587988;2.002633762;1.364256821
AEROPORTO SANTOS DUMONT;Diesel TPP;-22.911567;-43.165776;0.72587988;2.002633762;1.364256821
ERICSSON TELECOMUNICAÇÕES;Diesel TPP;-23.556458;-46.658618;0.72587988;2.002633762;1.364256821
POLY EMBALAGENS;Diesel TPP;-12.792076;-38.397817;0.72587988;2.002633762;1.364256821
MALOCA TRAIRÃO;Diesel TPP;3.651955;-61.414223;0.7169184;1.977909888;1.347414144
MALOCA TRÊS CORAÇÕES;Diesel TPP;3.651306;-61.417582;0.7169184;1.977909888;1.347414144
SÃO FRANCISCO;Diesel TPP;3.359889;-59.840813;0.7169184;1.977909888;1.347414144
MORILLO;Diesel TPP;-23.427713;-46.549162;0.7169184;1.977909888;1.347414144
LINDÓIA;Diesel TPP;-3.137045;-58.429530;0.7169184;1.977909888;1.347414144
MAK DE JACAREÍ SUPERMERCADO;Diesel TPP;-23.293576;-45.946917;0.7169184;1.977909888;1.347414144
BOMPREÇO MARANGUAPE;Diesel TPP;-7.940422;-34.844558;0.7169184;1.977909888;1.347414144
SANTA MARIA DO BOIAÇÚ;Diesel TPP;0.949844;-60.419181;0.7169184;1.977909888;1.347414144
SOCIEDADE ASSISTENCIAL BANDEIRANTE;Diesel TPP;-23.017231;-45.543828;0.7169184;1.977909888;1.347414144
BOMPREÇO VITÓRIA DE SANTO ANTÃO;Diesel TPP;-8.124290;-35.295558;0.7169184;1.977909888;1.347414144
AEROPORTO INTERNACIONAL DE CORUMBÁ;Diesel TPP;-19.016189;-57.639296;0.69899544;1.928462141;1.31372879
D VILLE;Diesel TPP;-18.880171;-48.306915;0.69675507;1.922281172;1.309518121
BATAVO;Diesel TPP;-7.521768;-46.076044;0.691826256;1.908683042;1.300254649
AEROPORTO DE CAMPO DE MARTE;Diesel TPP;-23.509558;-46.637822;0.68779359;1.897557299;1.292675444
TVA MOFARREJ;Diesel TPP;-23.570347;-46.617184;0.68107248;1.879014394;1.280043437
MARLUVAS;Diesel TPP;-21.485542;-44.322971;0.672111;1.85429052;1.26320076
WMS PORTO ALEGRE;Diesel TPP;-30.032187;-51.118437;0.672111;1.85429052;1.26320076
IRMÃS DE BANNEUX;Diesel TPP;-23.720842;-46.526272;0.65418804;1.804842773;1.229515406
DPC DISTRIBUIDOR ATACADISTA;Diesel TPP;-19.771698;-42.136342;0.64522656;1.780118899;1.21267273
AFASA;Diesel TPP;-21.211957;-47.784045;0.64522656;1.780118899;1.21267273
CASA DA ESPERANÇA SANTO ANDRÉ;Diesel TPP;-23.678458;-46.513488;0.64522656;1.780118899;1.21267273
IPIRANGA;Diesel TPP;-3.096490;-67.939033;0.64522656;1.780118899;1.21267273
TRANSBRASA;Diesel TPP;-23.908784;-46.251525;0.64522656;1.780118899;1.21267273
TJL;Diesel TPP;-23.546185;-46.562876;0.64522656;1.780118899;1.21267273
AEROPORTO DE UBERLÂNDIA;Diesel TPP;-18.947727;-48.264343;0.64522656;1.780118899;1.21267273
POLITRIZ;Diesel TPP;-18.848333;-48.291122;0.64522656;1.780118899;1.21267273
FRIGORÍFICO DELTA;Diesel TPP;-19.975310;-47.766231;0.62954397;1.73685212;1.183198045
EQUADOR;Diesel TPP;0.948249;-60.442535;0.62954397;1.73685212;1.183198045
VILA URUCURITUBA;Diesel TPP;-3.718869;-59.559345;0.6273036;1.730671152;1.178987376
VILA CENTRAL;Diesel TPP;2.606117;-60.604076;0.6273036;1.730671152;1.178987376
CAMPINAS;Diesel TPP;-3.262795;-60.643285;0.6273036;1.730671152;1.178987376
RDX;Diesel TPP;-7.935662;-34.890563;0.61834212;1.705947278;1.162144699
ROLIM DE MOURA DO GUAPORÉ;Diesel TPP;-12.069023;-63.574350;0.61386138;1.693585342;1.153723361
TJMG-SANTA LUZIA;Diesel TPP;-19.781125;-43.934508;0.6048999;1.668861468;1.136880684
SANCARGO TRANSPORTES DE CARGAS;Diesel TPP;-23.438785;-46.560714;0.59369805;1.637956626;1.115827338
SUPERMERCADO BERNARDÃO;Diesel TPP;-18.956228;-46.963964;0.59369805;1.637956626;1.115827338
CD 450;Diesel TPP;-30.007216;-51.170622;0.59369805;1.637956626;1.115827338
MILLER;Diesel TPP;-29.735675;-52.420842;0.59369805;1.637956626;1.115827338
PETROMASSA;Diesel TPP;-0.035615;-51.141510;0.59369805;1.637956626;1.115827338
PLANETA PÉ INJETADOS;Diesel TPP;-27.279097;-48.843497;0.59369805;1.637956626;1.115827338
DPR INDÚSTRIA;Diesel TPP;-27.232190;-48.622545;0.59369805;1.637956626;1.115827338
MOACYR SM COMÉRCIO;Diesel TPP;-21.375963;-45.516319;0.59369805;1.637956626;1.115827338
HAVAN LOJAS DE DEPARTAMENTOS;Diesel TPP;-27.096578;-52.587813;0.59145768;1.631775658;1.111616669
ESTAMPOTEC;Diesel TPP;-23.437163;-46.475691;0.59145768;1.631775658;1.111616669
SIAT-MN;Diesel TPP;-3.055976;-59.910799;0.59145768;1.631775658;1.111616669
HOTEL TIROLESA;Diesel TPP;-27.420590;-51.774583;0.59145768;1.631775658;1.111616669
HOTEL SOFITEL;Diesel TPP;-23.592374;-46.648568;0.59145768;1.631775658;1.111616669
IGREJA UNIVERSAL;Diesel TPP;-23.538276;-46.603231;0.59145768;1.631775658;1.111616669
MURITUBA;Diesel TPP;-3.840649;-62.054647;0.5824962;1.607051784;1.094773992
MAURÍLIO MARIN E CIA;Diesel TPP;-27.831153;-50.293595;0.5824962;1.607051784;1.094773992
REDE LUCAS;Diesel TPP;-18.595313;-48.707460;0.5824962;1.607051784;1.094773992
SÃO MIGUEL;Diesel TPP;-1.527560;-52.586997;0.580703904;1.602107009;1.091405457
ASSOCIAÇÃO EDUCACIONAL DA INFÂNCIA E JUVENTUDE;Diesel TPP;-23.528087;-46.696148;0.57353472;1.58232791;1.077931315
PARATUDO;Diesel TPP;-18.842484;-48.311721;0.57353472;1.58232791;1.077931315
HIDROSSOL;Diesel TPP;-22.232300;-49.942884;0.56457324;1.557604037;1.061088638
PRODUTOS BOACHA;Diesel TPP;-19.412195;-42.370645;0.54665028;1.50815629;1.027403285
AEROPORTO DE MACAÉ;Diesel TPP;-22.384945;-41.790708;0.54665028;1.50815629;1.027403285
COPACOL;Diesel TPP;-23.137399;-52.334146;0.5376888;1.483432416;1.010560608
SUPERMERCADO BERNADÃO;Diesel TPP;-19.569380;-46.936946;0.5376888;1.483432416;1.010560608
SOCIC BELÉM;Diesel TPP;-1.439015;-48.413661;0.5376888;1.483432416;1.010560608
FAZENDA SANTO INÁCIO DE LOYOLA;Diesel TPP;-22.280312;-48.122551;0.5376888;1.483432416;1.010560608
ERVATEIRA REI VERDE;Diesel TPP;-27.653365;-52.230195;0.5376888;1.483432416;1.010560608
FARMALAB;Diesel TPP;-23.448081;-46.931616;0.5376888;1.483432416;1.010560608
CARMONA;Diesel TPP;-23.610523;-46.771046;0.5376888;1.483432416;1.010560608
UNIDADE INTEGRADA DE SAÚDE;Diesel TPP;-19.771329;-47.947108;0.5376888;1.483432416;1.010560608
UIRAMUTÃ;Diesel TPP;4.592659;-60.164774;0.5376888;1.483432416;1.010560608
PERUZZO;Diesel TPP;-31.322151;-54.097630;0.51976584;1.433984669;0.976875254
IVONE LÚCIA;Diesel TPP;-13.689788;-57.892448;0.51976584;1.433984669;0.976875254
GB MACEIÓ;Diesel TPP;-9.644186;-35.737416;0.51976584;1.433984669;0.976875254
AZTECA;Diesel TPP;-18.751958;-47.474495;0.51976584;1.433984669;0.976875254
UNISSU;Diesel TPP;-20.749880;-46.604345;0.51976584;1.433984669;0.976875254
CARVOEIRO;Diesel TPP;-0.972581;-62.929495;0.5152851;1.421622732;0.968453916
AEROPORTO DE TERESINA - SENADOR PETRÔNIO PORTELLA;Diesel TPP;-5.040771;-42.813838;0.5152851;1.421622732;0.968453916
BECHARA NASSAR FRANGE;Diesel TPP;-20.627544;-49.641484;0.51080436;1.409260795;0.960032578
SOBRAL & SOBRAL INDÚSTRIA METALÚRGICA;Diesel TPP;-23.589612;-46.616434;0.50408325;1.39071789;0.94740057
CONDOMÍNIO SHOPPING CENTER PIEDADE;Diesel TPP;-12.923436;-38.426117;0.49960251;1.378355953;0.938979232
CENTRAL PAULISTA DE COUROS;Diesel TPP;-20.903157;-47.006463;0.4928814;1.359813048;0.926347224
SEDE ALGAR;Diesel TPP;-18.847033;-48.304855;0.4928814;1.359813048;0.926347224
AEROPORTO INTERNACIONAL DE BOA VISTA;Diesel TPP;2.813818;-60.681782;0.48391992;1.335089174;0.909504547
AEROPORTO INTERNACIONAL DE CRUZEIRO DO SUL;Diesel TPP;-7.606693;-72.667197;0.48391992;1.335089174;0.909504547
TERMINAL DE AVIAÇÃO GERAL (TAG);Diesel TPP;-3.771905;-38.598432;0.48391992;1.335089174;0.909504547
CERÂMICA MECASA;Diesel TPP;-18.718144;-47.510887;0.4704777;1.298003364;0.884240532
IMPORTADORA E EXPORTADORA DE CEREAIS;Diesel TPP;-29.143292;-51.505866;0.46599696;1.285641427;0.875819194
PANOLLI;Diesel TPP;-19.745866;-45.271283;0.46599696;1.285641427;0.875819194
EXCELER PLAZA HOTEL;Diesel TPP;-20.404564;-54.599947;0.46599696;1.285641427;0.875819194
STYROPLAST ESPUMAS INDUSTRIAIS;Diesel TPP;-23.614538;-46.914576;0.46599696;1.285641427;0.875819194
HOSPITAL SÃO JOSÉ;Diesel TPP;-20.033277;-48.912924;0.46599696;1.285641427;0.875819194
BIG MAIS SUPERMERCADOS;Diesel TPP;-18.851797;-41.938482;0.46599696;1.285641427;0.875819194
HOSPITAL MUNICÍPAL IPATINGA;Diesel TPP;-19.465412;-42.531541;0.46599696;1.285641427;0.875819194
AUTO POSTO CARLITOS;Diesel TPP;-19.729889;-50.179943;0.46599696;1.285641427;0.875819194
KAWAKAMI;Diesel TPP;-22.207986;-49.934301;0.46599696;1.285641427;0.875819194
BIG MART;Diesel TPP;-22.207033;-49.941511;0.46599696;1.285641427;0.875819194
WMS PELOTAS;Diesel TPP;-31.558286;-52.279347;0.46599696;1.285641427;0.875819194
CONDOMÍNIO GUAICURUS;Diesel TPP;-23.495503;-46.650766;0.46599696;1.285641427;0.875819194
KAWAKAMI TUPÃ;Diesel TPP;-21.934474;-50.505374;0.46599696;1.285641427;0.875819194
BERGÃO;Diesel TPP;-21.128606;-44.236969;0.45927585;1.267098522;0.863187186
AEROPORTO DE BELO HORIZONTE - PAMPULHA I;Diesel TPP;-19.885912;-44.006660;0.45703548;1.260917554;0.858976517
MAC LOREN MÁQUINAS PARA AGRICULTURA;Diesel TPP;-22.220224;-49.639356;0.45703548;1.260917554;0.858976517
PARÁ DE MINAS;Diesel TPP;-19.850383;-44.603349;0.448074;1.23619368;0.84213384
ZÉ AÇU;Diesel TPP;-2.625107;-56.727227;0.448074;1.23619368;0.84213384
BRAINFARMA IQF;Diesel TPP;-22.882167;-43.676296;0.448074;1.23619368;0.84213384
SUPERMERCADO LOPES & ARAUJO;Diesel TPP;-19.743865;-47.950885;0.448074;1.23619368;0.84213384
SÃO CAMILO;Diesel TPP;-1.347068;-48.353640;0.43015104;1.186745933;0.808448486
